Date,Price,Open,High,Low,Vol.,Change %
2/13/2018,19,910,19,950,19,970,19,880,0.51K,-0.25%
2/12/2018,19,960,20,160,20,160,19,910,2.08K,-0.30%
2/9/2018,20,020,20,160,20,300,20,000,3.34K,-0.79%
2/8/2018,20,180,19,940,20,260,19,880,3.21K,1.00%
2/7/2018,19,980,19,820,20,000,19,810,1.94K,1.01%
2/6/2018,19,780,19,920,19,950,19,750,2.71K,-1.30%
2/5/2018,20,040,20,150,20,160,19,930,2.06K,-0.60%
2/2/2018,20,160,20,340,20,450,20,120,3.87K,-0.69%
2/1/2018,20,300,20,110,20,370,20,020,3.52K,3.31%
1/31/2018,19,650,19,820,19,870,19,490,0.52K,-0.86%
1/30/2018,19,820,19,850,20,080,19,780,1.07K,-0.40%
1/29/2018,19,900,20,240,20,240,19,860,1.76K,-2.36%
1/25/2018,20,380,20,320,20,480,20,320,2.82K,0.34%
1/24/2018,20,310,20,600,20,620,20,260,3.50K,-1.46%
1/23/2018,20,610,20,870,20,880,20,570,1.69K,-0.96%
1/22/2018,20,810,20,980,21,020,20,790,2.18K,-0.67%
1/19/2018,20,950,20,750,20,990,20,730,2.75K,0.67%
1/18/2018,20,810,20,830,21,040,20,770,3.72K,0.63%
1/17/2018,20,680,20,640,20,770,20,600,1.70K,-0.05%
1/16/2018,20,690,20,580,20,800,20,480,3.38K,0.39%
1/15/2018,20,610,20,680,20,700,20,570,1.69K,-0.53%
1/12/2018,20,720,20,850,21,170,20,550,7.24K,-0.10%
1/11/2018,20,740,20,360,20,820,20,310,5.75K,2.12%
1/10/2018,20,310,20,160,20,330,20,140,2.45K,0.94%
1/9/2018,20,120,20,180,20,250,20,030,2.34K,-0.20%
1/8/2018,20,160,20,210,20,330,20,120,2.64K,-0.40%
1/5/2018,20,240,20,320,20,480,20,200,3.34K,-0.20%
1/4/2018,20,280,20,240,20,500,20,150,2.54K,0.75%
1/3/2018,20,130,20,020,20,150,19,950,2.83K,0.20%
1/2/2018,20,090,20,140,20,290,20,020,3.29K,-0.40%
1/1/2018,20,170,20,240,20,240,20,080,1.54K,0.40%
12/29/2017,20,090,20,100,20,430,20,040,0.29K,-0.25%
12/28/2017,20,140,20,310,20,350,20,130,0.84K,-0.30%
12/27/2017,20,200,20,130,20,300,19,870,1.19K,0.70%
12/26/2017,20,060,20,030,20,190,19,990,1.54K,0.85%
12/22/2017,19,890,20,010,20,100,19,850,2.30K,-0.10%
12/21/2017,19,910,19,600,19,950,19,570,2.81K,1.58%
12/20/2017,19,600,19,480,19,610,19,440,1.53K,0.10%
12/19/2017,19,580,19,500,19,610,19,360,2.13K,0.26%
12/18/2017,19,530,19,700,19,780,19,490,2.76K,-1.06%
12/15/2017,19,740,19,490,19,780,19,460,2.54K,1.54%
12/14/2017,19,440,19,360,19,500,19,360,1.64K,0.47%
12/13/2017,19,350,19,270,19,470,19,200,1.81K,0.16%
12/12/2017,19,320,19,160,19,350,19,070,1.68K,0.73%
12/11/2017,19,180,19,160,19,340,19,130,1.61K,-0.16%
12/8/2017,19,210,18,900,19,270,18,900,2.39K,2.02%
12/7/2017,18,830,18,920,18,930,18,800,1.36K,-0.37%
12/6/2017,18,900,18,930,18,940,18,770,1.54K,-0.11%
12/5/2017,18,920,18,920,19,000,18,850,1.61K,-0.26%
12/4/2017,18,970,18,910,19,190,18,910,3.71K,0.64%
12/1/2017,18,850,18,740,18,860,18,680,1.23K,2.00%
11/30/2017,18,480,18,410,18,510,18,410,0.63K,0.76%
11/29/2017,18,340,18,210,18,350,18,210,0.42K,0.44%
11/28/2017,18,260,18,340,18,340,18,190,0.64K,-0.76%
11/27/2017,18,400,18,450,18,460,18,300,0.79K,-0.43%
11/24/2017,18,480,18,560,18,590,18,390,1.22K,-0.22%
11/23/2017,18,520,18,540,18,660,18,480,0.78K,0.05%
11/22/2017,18,510,18,540,18,570,18,460,0.64K,-0.38%
11/21/2017,18,580,18,390,18,620,18,390,1.19K,1.31%
11/20/2017,18,340,18,430,18,470,18,300,0.86K,-0.49%
11/17/2017,18,430,18,360,18,440,18,330,0.61K,0.33%
11/16/2017,18,370,18,340,18,420,18,310,0.71K,0.38%
11/15/2017,18,300,18,300,18,380,18,260,0.35K,-0.11%
11/14/2017,18,320,18,350,18,450,18,300,0.92K,-0.33%
11/13/2017,18,380,18,270,18,400,18,220,0.99K,0.82%
11/10/2017,18,230,18,260,18,350,18,210,0.71K,-0.38%
11/9/2017,18,300,18,250,18,310,18,180,0.99K,0.22%
11/8/2017,18,260,18,230,18,310,18,180,0.91K,-0.05%
11/7/2017,18,270,18,300,18,370,18,240,0.77K,0.11%
11/6/2017,18,250,18,280,18,420,18,200,0.89K,-0.33%
11/3/2017,18,310,18,260,18,440,18,240,1.06K,0.33%
11/2/2017,18,250,18,250,18,280,18,210,0.45K,-0.11%
11/1/2017,18,270,18,180,18,300,18,180,0.49K,-4.14%
10/31/2017,19,060,18,990,19,090,18,860,0.20K,0.11%
10/30/2017,19,040,19,150,19,150,18,850,0.30K,-0.26%
10/27/2017,19,090,18,920,19,100,18,920,0.43K,0.85%
10/26/2017,18,930,18,960,19,080,18,910,0.26K,-0.26%
10/25/2017,18,980,18,960,19,020,18,900,0.47K,0.11%
10/24/2017,18,960,19,200,19,220,18,940,0.57K,-1.15%
10/23/2017,19,180,18,720,19,230,18,720,0.85K,2.73%
10/20/2017,18,670,18,670,18,790,18,660,0.05K,0.11%
10/19/2017,18,650,18,710,18,710,18,640,0.22K,-0.37%
10/18/2017,18,720,18,710,18,800,18,690,0.16K,-0.11%
10/17/2017,18,740,18,700,18,780,18,600,0.59K,0.32%
10/16/2017,18,680,19,000,19,000,18,660,0.88K,-1.53%
10/13/2017,18,970,19,000,19,020,18,860,0.63K,-0.32%
10/12/2017,19,030,19,480,19,600,19,000,1.05K,-1.25%
10/11/2017,19,270,19,190,19,350,19,100,0.94K,0.10%
10/10/2017,19,250,18,880,19,300,18,820,1.51K,2.18%
10/9/2017,18,840,18,680,18,900,18,680,0.94K,0.91%
10/6/2017,18,670,18,630,18,690,18,580,0.59K,0.32%
10/5/2017,18,610,18,600,18,760,18,560,1.13K,0.54%
10/4/2017,18,510,18,520,18,610,18,470,0.68K,-0.11%
10/3/2017,18,530,18,450,18,560,18,380,0.69K,0.00%
9/29/2017,18,530,18,520,18,600,18,470,0.57K,-0.05%
9/28/2017,18,540,18,580,18,640,18,520,0.58K,-0.22%
9/27/2017,18,580,18,500,18,600,18,460,0.78K,0.27%
9/26/2017,18,530,18,490,18,630,18,370,1.01K,0.32%
9/25/2017,18,470,18,400,18,550,18,240,1.22K,0.00%
9/22/2017,18,470,18,340,18,490,18,320,0.60K,0.71%
9/21/2017,18,340,18,240,18,430,18,240,0.98K,-0.49%
9/20/2017,18,430,18,530,18,530,18,410,0.47K,-0.27%
9/19/2017,18,480,18,540,18,650,18,410,0.56K,-0.32%
9/18/2017,18,540,18,650,18,690,18,400,0.78K,-0.38%
9/15/2017,18,610,18,350,18,630,18,350,1.34K,0.98%
9/14/2017,18,430,18,380,18,500,18,380,0.77K,0.44%
9/13/2017,18,350,18,400,18,430,18,310,1.22K,-1.50%
9/12/2017,18,630,18,770,18,790,18,550,0.92K,-1.06%
9/11/2017,18,830,19,150,19,150,18,760,1.56K,-2.18%
9/8/2017,19,250,19,110,19,320,19,070,0.94K,1.05%
9/7/2017,19,050,19,320,19,330,19,010,1.09K,-1.85%
9/6/2017,19,410,19,310,19,460,19,220,1.87K,0.78%
9/5/2017,19,260,18,910,19,380,18,880,1.60K,2.23%
9/4/2017,18,840,18,750,18,920,18,750,0.63K,0.43%
9/1/2017,18,760,18,650,18,790,18,580,0.81K,0.59%
8/31/2017,18,650,18,700,18,700,18,510,0.93K,-0.37%
8/30/2017,18,720,18,720,18,740,18,590,0.80K,0.05%
8/29/2017,18,710,18,690,18,780,18,570,0.74K,0.43%
8/28/2017,18,630,18,600,18,660,18,310,1.06K,0.27%
8/25/2017,18,580,18,560,18,690,18,540,0.36K,0.05%
8/24/2017,18,570,18,540,18,590,18,450,0.72K,0.49%
8/23/2017,18,480,18,400,18,570,18,400,1.15K,0.71%
8/22/2017,18,350,18,180,18,400,18,180,0.83K,0.94%
8/21/2017,18,180,18,300,18,350,18,040,0.82K,-0.44%
8/18/2017,18,260,18,380,18,470,18,220,0.70K,-0.49%
8/17/2017,18,350,18,390,18,420,18,280,0.60K,0.05%
8/16/2017,18,340,18,360,18,480,18,200,0.86K,-0.22%
8/14/2017,18,380,18,650,18,670,18,350,0.77K,-1.13%
8/11/2017,18,590,18,580,18,650,18,500,0.81K,-0.80%
8/10/2017,18,740,19,000,19,140,18,610,1.65K,-1.32%
8/9/2017,18,990,18,850,19,050,18,830,1.31K,0.64%
8/8/2017,18,870,18,740,18,890,18,710,0.65K,0.48%
8/7/2017,18,780,18,570,18,840,18,560,0.63K,1.13%
8/4/2017,18,570,18,510,18,600,18,480,0.53K,0.43%
8/3/2017,18,490,18,540,18,640,18,460,0.59K,-0.22%
8/2/2017,18,530,18,410,18,570,18,390,0.86K,0.87%
8/1/2017,18,370,18,500,18,500,18,350,0.73K,-11.89%
7/31/2017,20,850,20,880,20,920,20,810,1.01K,0.14%
7/28/2017,20,820,20,760,20,900,20,650,0.73K,-0.10%
7/27/2017,20,840,20,670,20,850,20,660,0.71K,0.97%
7/26/2017,20,640,20,590,20,810,20,580,1.68K,0.19%
7/25/2017,20,600,20,500,20,640,20,480,1.52K,0.68%
7/24/2017,20,460,20,210,20,520,20,210,1.05K,0.89%
7/21/2017,20,280,20,340,20,450,20,210,1.83K,-0.15%
7/20/2017,20,310,20,180,20,340,20,180,0.92K,0.69%
7/19/2017,20,170,20,130,20,240,20,100,0.93K,0.30%
7/18/2017,20,110,20,190,20,360,20,090,1.38K,-0.30%
7/17/2017,20,170,19,960,20,210,19,900,0.98K,0.90%
7/14/2017,19,990,20,040,20,230,19,860,1.49K,-0.10%
7/13/2017,20,010,20,390,20,450,19,940,1.69K,-1.72%
7/12/2017,20,360,20,410,20,520,20,330,1.05K,-0.20%
7/11/2017,20,400,20,500,20,550,20,270,1.43K,-0.78%
7/10/2017,20,560,20,630,20,750,20,510,1.05K,-0.05%
7/7/2017,20,570,20,530,20,850,20,400,2.05K,0.64%
7/6/2017,20,440,19,940,20,490,19,940,2.10K,2.66%
7/5/2017,19,910,19,900,19,990,19,860,0.83K,-0.20%
7/4/2017,19,950,20,050,20,050,19,850,1.52K,-0.50%
7/3/2017,20,050,20,070,20,130,19,980,1.23K,1.37%
6/30/2017,19,780,19,900,20,000,19,720,0.07K,-0.60%
6/29/2017,19,900,20,070,20,070,19,710,0.34K,-0.40%
6/28/2017,19,980,19,660,20,010,19,640,0.54K,1.52%
6/27/2017,19,680,19,530,19,700,19,500,0.89K,0.82%
6/26/2017,19,520,19,480,19,640,19,470,0.14K,-0.61%
6/23/2017,19,640,19,690,19,690,19,570,1.11K,-0.41%
6/22/2017,19,720,19,940,19,970,19,700,1.28K,-1.25%
6/21/2017,19,970,19,950,20,050,19,930,0.64K,0.15%
6/20/2017,19,940,20,040,20,070,19,900,1.41K,-0.70%
6/19/2017,20,080,20,370,20,400,20,030,1.25K,-0.50%
6/16/2017,20,180,19,870,20,340,19,820,2.85K,1.56%
6/15/2017,19,870,20,190,20,190,19,820,2.09K,-1.68%
6/14/2017,20,210,20,280,20,380,20,170,1.87K,-0.35%
6/13/2017,20,280,20,520,20,550,20,230,2.29K,-1.27%
6/12/2017,20,540,20,720,20,800,20,530,1.98K,-0.96%
6/9/2017,20,740,20,700,20,880,20,700,1.45K,0.44%
6/8/2017,20,650,20,680,20,800,20,630,1.03K,0.10%
6/7/2017,20,630,20,680,20,770,20,610,1.19K,-0.15%
6/6/2017,20,660,20,710,20,900,20,580,2.06K,-0.39%
6/5/2017,20,740,20,910,20,910,20,690,1.67K,-0.91%
6/2/2017,20,930,21,120,21,160,20,910,2.29K,-0.48%
6/1/2017,21,030,20,990,21,190,20,980,1.47K,0.43%
5/31/2017,20,940,20,890,21,100,20,750,0.17K,-0.05%
5/30/2017,20,950,20,940,20,980,20,860,0.39K,0.29%
5/29/2017,20,890,20,800,21,040,20,800,0.43K,0.63%
5/26/2017,20,760,20,730,20,870,20,730,1.22K,0.00%
5/25/2017,20,760,20,690,20,820,20,670,1.86K,0.29%
5/24/2017,20,700,20,670,20,840,20,640,1.34K,0.00%
5/23/2017,20,700,20,740,20,770,20,640,1.46K,-0.29%
5/22/2017,20,760,20,910,21,030,20,740,1.68K,-0.86%
5/19/2017,20,940,21,100,21,160,20,900,1.87K,-0.76%
5/18/2017,21,100,21,200,21,240,21,060,1.76K,-0.71%
5/17/2017,21,250,21,080,21,310,21,050,1.97K,0.57%
5/16/2017,21,130,21,150,21,260,21,100,2.50K,-0.38%
5/15/2017,21,210,21,100,21,500,21,080,4.96K,0.81%
5/12/2017,21,040,20,770,21,170,20,770,5.20K,1.69%
5/11/2017,20,690,20,600,20,750,20,550,2.85K,-0.05%
5/10/2017,20,700,20,700,20,740,20,600,1.44K,0.15%
5/9/2017,20,670,20,550,20,720,20,550,1.78K,0.54%
5/8/2017,20,560,20,560,20,650,20,480,1.93K,-0.72%
5/5/2017,20,710,20,690,20,800,20,580,2.02K,0.00%
5/4/2017,20,710,20,610,20,730,20,490,2.04K,0.39%
5/3/2017,20,630,20,620,20,740,20,490,2.43K,0.49%
5/2/2017,20,530,20,780,20,780,20,490,2.49K,-0.92%
5/1/2017,20,720,20,900,20,900,20,670,1.15K,0.44%
4/28/2017,20,630,20,560,21,190,20,430,0.18K,0.05%
4/27/2017,20,620,20,790,20,810,20,550,0.46K,-1.15%
4/26/2017,20,860,20,900,20,910,20,760,0.74K,0.14%
4/25/2017,20,830,20,830,20,860,20,680,1.72K,-0.24%
4/24/2017,20,880,21,140,21,170,20,830,1.65K,-1.09%
4/21/2017,21,110,21,380,21,390,21,030,1.94K,-0.75%
4/20/2017,21,270,20,980,21,300,20,980,2.63K,1.53%
4/19/2017,20,950,20,720,20,980,20,710,2.80K,1.01%
4/18/2017,20,740,20,800,20,850,20,630,2.03K,0.39%
4/17/2017,20,660,20,740,20,740,20,540,2.32K,-0.34%
4/13/2017,20,730,20,670,20,870,20,570,2.52K,0.05%
4/12/2017,20,720,20,810,20,820,20,660,1.68K,-0.48%
4/11/2017,20,820,20,830,21,000,20,780,2.39K,0.24%
4/10/2017,20,770,20,700,20,830,20,650,1.65K,0.58%
4/7/2017,20,650,20,900,20,900,20,630,3.62K,-1.20%
4/6/2017,20,900,21,020,21,100,20,880,3.25K,-0.67%
4/5/2017,21,040,21,000,21,130,20,940,1.96K,0.38%
4/4/2017,20,960,21,110,21,180,20,930,2.05K,-1.13%
4/3/2017,21,200,21,240,21,480,21,160,3.96K,2.71%
3/31/2017,20,640,20,800,20,920,20,290,0.18K,-0.86%
3/30/2017,20,820,20,800,20,850,20,630,0.51K,-0.34%
3/29/2017,20,890,21,050,21,060,20,850,0.55K,-0.81%
3/28/2017,21,060,21,040,21,120,20,940,1.27K,0.14%
3/27/2017,21,030,20,840,21,310,20,840,1.46K,-1.36%
3/24/2017,21,320,21,320,21,380,21,240,1.72K,-0.14%
3/23/2017,21,350,21,420,21,580,21,310,1.88K,-0.47%
3/22/2017,21,450,21,170,21,480,21,160,2.26K,1.37%
3/21/2017,21,160,21,340,21,420,21,140,2.10K,-1.81%
3/20/2017,21,550,21,520,21,610,21,450,2.26K,0.61%
3/17/2017,21,420,21,330,21,480,21,280,1.74K,0.28%
3/16/2017,21,360,21,290,21,470,21,270,2.33K,0.23%
3/15/2017,21,310,21,110,21,340,20,980,3.02K,1.19%
3/14/2017,21,060,21,150,21,230,20,950,2.81K,-0.61%
3/13/2017,21,190,21,140,21,230,21,100,0.61K,-0.33%
3/10/2017,21,260,21,240,21,320,21,060,3.91K,-0.33%
3/9/2017,21,330,21,540,21,620,21,290,3.97K,-1.02%
3/8/2017,21,550,21,370,21,580,21,360,3.62K,0.42%
3/7/2017,21,460,21,490,21,650,21,440,4.37K,-0.28%
3/6/2017,21,520,21,340,21,580,21,310,4.48K,1.65%
3/3/2017,21,170,21,100,21,270,21,020,3.21K,-0.47%
3/2/2017,21,270,21,000,21,400,20,980,5.25K,1.82%
3/1/2017,20,890,21,010,21,030,20,860,2.06K,-0.71%
2/28/2017,21,040,21,050,21,150,20,970,0.80K,-0.24%
2/27/2017,21,090,21,300,21,320,21,040,1.09K,-0.99%
2/24/2017,21,300,21,200,21,380,21,150,0.30K,1.43%
2/23/2017,21,000,20,730,21,030,20,680,2.18K,1.30%
2/22/2017,20,730,20,670,20,770,20,660,1.64K,0.58%
2/21/2017,20,610,20,600,20,680,20,580,1.37K,0.44%
2/20/2017,20,520,20,430,20,540,20,370,2.17K,0.29%
2/17/2017,20,460,20,700,20,700,20,420,3.83K,-1.35%
2/16/2017,20,740,20,750,20,810,20,710,1.38K,-0.10%
2/15/2017,20,760,20,750,20,860,20,730,1.47K,0.00%
2/14/2017,20,760,20,720,20,870,20,690,3.58K,-0.10%
2/13/2017,20,780,20,890,20,890,20,660,3.60K,0.05%
2/10/2017,20,770,20,690,20,820,20,660,2.16K,0.78%
2/9/2017,20,610,20,640,20,680,20,600,1.31K,0.05%
2/8/2017,20,600,20,570,20,700,20,520,1.78K,-0.15%
2/7/2017,20,630,20,560,20,650,20,520,1.64K,0.15%
2/6/2017,20,600,20,700,20,740,20,550,2.39K,-0.91%
2/3/2017,20,790,20,780,20,880,20,660,2.18K,0.05%
2/2/2017,20,780,20,640,20,900,20,630,4.48K,1.02%
2/1/2017,20,570,20,440,20,590,20,430,2.58K,2.59%
1/31/2017,20,050,20,090,20,160,20,020,0.57K,-0.50%
1/30/2017,20,150,20,520,20,530,20,130,0.65K,-1.80%
1/27/2017,20,520,20,440,20,540,20,340,0.61K,0.34%
1/25/2017,20,450,20,340,20,530,20,110,1.40K,0.89%
1/24/2017,20,270,20,650,20,740,20,090,2.38K,-1.46%
1/23/2017,20,570,20,310,20,590,20,240,2.63K,1.83%
1/20/2017,20,200,20,180,20,230,20,070,2.12K,0.20%
1/19/2017,20,160,20,110,20,250,20,070,1.88K,0.70%
1/18/2017,20,020,19,930,20,130,19,920,2.19K,0.35%
1/17/2017,19,950,19,820,20,060,19,820,1.99K,0.86%
1/16/2017,19,780,19,960,20,030,19,760,2.25K,-1.05%
1/13/2017,19,990,20,250,20,270,19,940,3.65K,-1.96%
1/12/2017,20,390,20,380,20,500,20,310,2.46K,-0.10%
1/11/2017,20,410,20,180,20,470,20,180,3.42K,1.04%
1/10/2017,20,200,20,120,20,290,20,040,3.19K,-0.05%
1/9/2017,20,210,19,930,20,240,19,930,2.67K,1.30%
1/6/2017,19,950,20,000,20,050,19,880,2.47K,-0.40%
1/5/2017,20,030,19,910,20,240,19,840,4.94K,1.06%
1/4/2017,19,820,19,680,19,860,19,460,3.42K,0.56%
1/3/2017,19,710,19,540,19,790,19,540,2.69K,0.82%
1/2/2017,19,550,19,350,19,570,19,350,1.67K,2.57%
12/30/2016,19,060,19,010,19,140,18,960,0.14K,0.42%
12/29/2016,18,980,19,150,19,200,18,930,0.57K,-0.89%
12/28/2016,19,150,19,120,19,190,19,100,0.46K,0.37%
12/27/2016,19,080,18,980,19,120,18,960,0.69K,0.47%
12/26/2016,18,990,18,950,19,060,18,940,0.77K,0.48%
12/23/2016,18,900,18,830,18,950,18,830,0.60K,0.05%
12/22/2016,18,890,19,100,19,100,18,870,0.71K,-0.53%
12/21/2016,18,990,18,730,19,000,18,700,1.31K,1.33%
12/20/2016,18,740,18,750,18,780,18,650,1.16K,-0.32%
12/19/2016,18,800,19,000,19,020,18,790,1.31K,-1.26%
12/16/2016,19,040,19,090,19,150,19,010,0.75K,-0.05%
12/15/2016,19,050,18,940,19,080,18,940,0.93K,-0.10%
12/14/2016,19,070,18,940,19,140,18,940,0.97K,0.58%
12/13/2016,18,960,18,860,19,040,18,850,1.24K,0.74%
12/12/2016,18,820,18,770,18,840,18,770,0.31K,0.00%
12/9/2016,18,820,18,810,18,900,18,760,0.84K,0.11%
12/8/2016,18,800,18,770,18,830,18,670,1.40K,-0.05%
12/7/2016,18,810,18,900,18,900,18,750,1.40K,-0.63%
12/6/2016,18,930,19,040,19,060,18,910,0.95K,-0.68%
12/5/2016,19,060,19,050,19,170,19,050,0.77K,0.16%
12/2/2016,19,030,19,060,19,140,19,000,0.82K,-0.73%
12/1/2016,19,170,19,100,19,200,19,040,0.93K,0.05%
11/30/2016,19,160,19,230,19,580,19,090,0.16K,-0.67%
11/29/2016,19,290,19,290,19,300,19,240,0.11K,-0.41%
11/28/2016,19,370,18,970,19,400,18,970,0.22K,1.57%
11/25/2016,19,070,19,190,19,190,18,910,0.40K,-0.83%
11/24/2016,19,230,19,170,19,350,19,130,0.23K,0.16%
11/23/2016,19,200,19,220,19,240,19,060,0.33K,-0.16%
11/22/2016,19,230,19,310,19,380,19,110,0.53K,-0.83%
11/21/2016,19,390,19,490,19,490,19,220,0.75K,-0.05%
11/18/2016,19,400,19,470,19,550,19,340,0.62K,0.05%
11/17/2016,19,390,19,760,19,780,19,260,1.27K,-0.26%
11/16/2016,19,440,19,300,19,460,19,270,0.73K,1.30%
11/15/2016,19,190,19,100,19,300,18,900,1.01K,1.00%
11/14/2016,19,000,18,710,19,090,18,710,0.40K,-0.11%
11/11/2016,19,020,19,000,19,410,18,910,2.54K,0.90%
11/10/2016,18,850,18,460,18,880,18,430,2.16K,2.11%
11/9/2016,18,460,18,250,18,490,18,250,1.07K,0.16%
11/8/2016,18,430,18,390,18,540,18,360,2.10K,0.00%
11/7/2016,18,430,18,420,18,550,18,350,1.30K,0.05%
11/4/2016,18,420,18,470,18,570,18,370,1.24K,-0.05%
11/3/2016,18,430,18,370,18,540,18,320,1.57K,0.60%
11/2/2016,18,320,18,320,18,440,18,270,1.12K,-0.27%
11/1/2016,18,370,18,450,18,460,18,310,1.59K,-0.76%
10/31/2016,18,510,18,510,18,510,18,510,-,-2.37%
10/28/2016,18,960,19,080,19,120,18,850,0.29K,-0.73%
10/27/2016,19,100,19,190,19,210,19,080,0.23K,0.16%
10/26/2016,19,070,19,020,19,160,18,930,0.37K,0.16%
10/25/2016,19,040,18,950,19,180,18,930,0.92K,0.42%
10/24/2016,18,960,19,090,19,090,18,900,0.88K,-1.56%
10/21/2016,19,260,19,380,19,400,19,240,1.00K,-0.87%
10/20/2016,19,430,19,610,19,730,19,400,1.35K,-0.66%
10/19/2016,19,560,19,700,19,730,19,520,1.55K,-1.16%
10/18/2016,19,790,19,910,19,940,19,650,1.57K,-0.75%
10/17/2016,19,940,19,960,20,020,19,710,1.53K,-0.15%
10/14/2016,19,970,19,560,20,060,19,450,1.87K,2.36%
10/13/2016,19,510,19,400,19,580,19,250,1.88K,1.09%
10/12/2016,19,300,19,430,19,450,19,280,1.14K,-1.18%
10/11/2016,19,530,19,590,19,590,19,440,0.62K,-0.66%
10/10/2016,19,660,19,880,19,880,19,400,2.28K,-1.01%
10/7/2016,19,860,19,790,19,930,19,760,1.21K,0.30%
10/6/2016,19,800,20,200,20,200,19,750,2.19K,-2.32%
10/5/2016,20,270,20,410,20,500,20,200,1.26K,-0.44%
10/4/2016,20,360,20,400,20,490,20,190,1.49K,0.20%
10/3/2016,20,320,19,880,20,380,19,880,2.11K,2.42%
9/30/2016,19,840,19,780,19,890,19,670,0.98K,0.51%
9/29/2016,19,740,20,000,20,100,19,660,2.07K,-1.15%
9/28/2016,19,970,20,350,20,390,19,880,1.62K,-2.16%
9/27/2016,20,410,20,300,20,450,20,250,1.09K,0.64%
9/26/2016,20,280,20,300,20,380,20,140,1.37K,0.25%
9/23/2016,20,230,20,680,20,740,20,210,3.29K,-2.88%
9/22/2016,20,830,21,080,21,130,20,770,1.68K,-0.81%
9/21/2016,21,000,20,870,21,040,20,770,1.65K,1.16%
9/20/2016,20,760,20,890,20,980,20,650,1.94K,-0.34%
9/19/2016,20,830,20,750,20,870,20,590,2.44K,1.61%
9/16/2016,20,500,20,460,20,580,20,420,0.95K,0.00%
9/15/2016,20,500,20,450,20,600,20,410,1.65K,0.29%
9/14/2016,20,440,20,380,20,600,20,350,2.00K,0.10%
9/13/2016,20,420,20,180,20,500,20,180,1.45K,-0.15%
9/12/2016,20,450,19,960,20,480,19,930,2.09K,1.69%
9/9/2016,20,110,19,800,20,250,19,800,1.29K,-0.20%
9/8/2016,20,150,19,840,20,180,19,790,1.74K,1.41%
9/7/2016,19,870,19,950,19,950,19,750,0.88K,-0.25%
9/6/2016,19,920,19,700,19,950,19,580,1.64K,1.37%
9/5/2016,19,650,19,750,19,770,19,400,1.75K,-1.21%
9/2/2016,19,890,20,180,20,370,19,830,3.28K,-0.35%
9/1/2016,19,960,19,650,19,980,19,610,2.01K,1.78%
8/31/2016,19,610,19,760,19,840,19,540,1.88K,-0.76%
8/30/2016,19,760,19,800,20,030,19,720,2.02K,-0.35%
8/29/2016,19,830,20,250,20,350,19,800,2.56K,-2.75%
8/26/2016,20,390,20,210,20,440,20,140,1.56K,-0.15%
8/25/2016,20,420,19,900,20,480,19,820,2.18K,1.64%
8/24/2016,20,090,20,540,20,540,20,040,1.86K,-1.95%
8/23/2016,20,490,20,770,20,770,20,400,1.97K,-0.05%
8/22/2016,20,500,20,330,20,570,20,330,1.87K,0.84%
8/19/2016,20,330,21,090,21,090,20,300,3.76K,-3.83%
8/18/2016,21,140,21,120,21,240,21,030,0.89K,0.24%
8/17/2016,21,090,21,110,21,180,20,980,2.21K,0.81%
8/16/2016,20,920,21,400,21,400,20,920,2.98K,-3.99%
8/12/2016,21,790,21,840,21,900,21,680,1.38K,-0.14%
8/11/2016,21,820,21,640,21,850,21,630,2.76K,1.07%
8/10/2016,21,590,21,500,21,670,21,380,3.86K,-0.46%
8/9/2016,21,690,22,110,22,110,21,680,3.90K,-2.95%
8/8/2016,22,350,22,540,22,730,22,310,3.36K,-0.97%
8/5/2016,22,570,22,520,22,780,22,500,4.19K,0.45%
8/4/2016,22,470,22,090,22,550,22,050,5.11K,1.54%
8/3/2016,22,130,22,110,22,220,21,920,3.21K,-0.09%
8/2/2016,22,150,22,040,22,300,22,020,3.67K,0.09%
8/1/2016,22,130,21,950,22,170,21,800,2.72K,1.56%
7/29/2016,21,790,21,800,21,970,21,580,0.11K,-0.05%
7/28/2016,21,800,21,660,21,950,21,660,0.30K,-0.37%
7/27/2016,21,880,21,780,21,900,21,670,0.14K,0.74%
7/26/2016,21,720,21,780,21,790,21,510,0.25K,0.56%
7/25/2016,21,600,21,600,21,850,21,520,0.36K,-1.32%
7/22/2016,21,890,22,350,22,530,21,840,0.73K,-2.75%
7/21/2016,22,510,21,650,22,550,21,600,2.17K,2.74%
7/20/2016,21,910,22,640,22,640,21,910,2.19K,-3.99%
7/19/2016,22,820,23,250,23,550,22,790,1.98K,-2.85%
7/18/2016,23,490,23,560,23,800,23,350,1.99K,-0.34%
7/15/2016,23,570,23,710,23,990,23,400,4.30K,-0.34%
7/14/2016,23,650,22,640,23,670,22,540,6.00K,3.91%
7/13/2016,22,760,22,390,22,790,22,390,4.28K,3.50%
7/12/2016,21,990,22,100,22,200,21,620,3.01K,0.32%
7/11/2016,21,920,21,680,22,050,21,670,2.15K,1.86%
7/8/2016,21,520,21,500,21,560,21,200,3.53K,-0.14%
7/7/2016,21,550,21,370,21,830,21,280,4.01K,1.65%
7/6/2016,21,200,20,870,21,300,20,860,1.98K,2.02%
7/5/2016,20,780,20,590,20,960,20,550,3.36K,0.53%
7/4/2016,20,670,20,430,20,730,20,420,2.60K,1.77%
7/1/2016,20,310,20,200,20,390,20,160,3.01K,-0.59%
6/30/2016,20,430,20,430,20,550,20,200,0.19K,1.44%
